
15156.52;228.81
15181.11;227.84
15218.88;230.18
15243.44;228.27
15280.74;225.77
15320.94;227.64
15345.24;228.92
15382.85;225.39
15410.08;224.74
15462.93;223.27
15546.40;223.53
15649.43;222.76
15704.79;222.16
15767.68;224.86
15844.95;222.36
15920.25;223.51
15936.52;223.77
15995.49;223.72
15998.98;224.41
16014.67;222.39
16033.78;224.48
16083.00;224.24
16114.14;222.41
16151.21;224.86
16166.71;226.19
16187.46;221.49
16208.71;227.32
16222.96;223.24
16240.56;220.49
16260.73;218.56
16278.74;214.22
16296.96;212.84
16317.43;214.6
16337.25;212.43
16354.23;214.83
16374.89;211.21
16391.89;209.51
16410.71;212.95
16431.32;211.79
16458.38;217.19
16472.03;213.94
16509.93;207.95
16553.51;208.65
16590.01;208.46
16655.88;213.15
16733.53;210.25
16797.55;205.53
16869.32;205.19
16928.83;202.93
16994.77;204.32
17091.85;202.1
17163.70;198.63
17236.25;198.29
17287.90;195.88
17311.87;194.65
17360.50;190.5
17385.30;193.02
17410.03;191.89
17434.97;190.76
17460.99;193
17485.29;191.48
17510.87;191.59
17534.59;192.37
17561.46;192.62
17586.25;196.96
17612.00;195.79
17637.88;193.21
17665.06;194.38
17691.21;191.52
17717.05;189.52
17743.75;190.41
17769.71;191.7
17797.57;187.25
17825.43;191.21
17854.60;189.52
17881.00;190.26
17907.16;191.72
17935.99;188.54
17965.83;188.66
17992.04;188.96
18024.45;187.79
18050.09;187.73
18081.60;188.64
18110.63;188.59
18139.76;184.88
18173.16;189.01
18201.79;185.65
18232.18;188.88
18264.68;188.52
18295.81;189.03
18324.39;187.12
18360.35;188.73
18391.16;188.21
18422.43;188.47
18457.83;187.45
18486.59;187.09
18519.99;187.67
18582.94;188.57
18677.40;193.9
18747.05;191.27
18803.64;192.97
18835.15;188.44
18866.91;188.5
18993.82;192.71
19152.79;191.09
19282.16;191.58
19442.73;191.52
19568.15;188.95
19629.49;191.42
19791.19;193.6
19883.88;196.06
20018.70;193.72
20213.31;190.47
20407.60;189.99
20536.80;193.93
20666.49;187.76
20828.39;192.66
20964.43;190.87
21067.69;188.4
21212.70;190.05
21345.18;187.24
21562.85;185.23
21790.59;187.96
21913.63;190.78
22055.59;187.38
22230.89;191.27
22292.20;187.22
22347.60;187.02
22550.10;184.68
22604.10;185.21
22650.80;188.49
22749.30;190.01
22833.60;186.13
22994.00;189.4
23013.80;190.53
23107.30;190.08
23185.00;188.6
23276.70;197.67
23358.40;193.53
23445.20;186.78
23600.50;187.99
23873.80;183.13
24077.70;184.68
24269.80;186.73
24643.60;180.57
25163.60;180.69
25351.10;182.66
25543.60;183.38
25786.00;186.54
26016.00;184.52
26254.50;184.57
26315.00;183.77
26460.70;186.01
26537.10;185.51
26703.70;185.44
26857.80;186.43
26954.90;188.08
27042.00;187.39
27084.80;186.27
27170.20;194.93
27280.10;190.06
27441.90;191.95
27502.80;191.23
27549.70;191.53
27586.40;191.95
27661.30;191.46
27687.00;192.71
27714.10;190.61
27718.60;189.3
27820.70;187.59
27866.40;190.58
27885.00;189.28
27927.10;188.99
27973.20;189.29
28097.30;189.96
28214.10;191.82
28271.60;191.59
28369.70;192.63
28413.90;189.16
28426.90;189.65
28577.40;193.1
28626.40;192.82
28724.30;193.8
28841.90;193.89
28902.70;192.69
28948.60;193.26
29008.90;192.87
29150.70;192.26
29205.30;188.1
29249.60;192.39
29323.90;191.01
29366.10;189.83
29410.20;189.21
29609.20;189.24
29681.20;189.77
29742.80;191.28
29837.80;190.97
29952.10;191.38
29999.00;191.57
30101.50;188.25
30181.70;188.48
30277.90;186.52
30312.70;185.99
30400.50;184.3
30528.80;182.94
30713.00;187.14
30775.70;190.33
31105.20;188
31356.40;188.48
31524.10;189.95
31792.10;193.71
31818.40;192.93
31933.90;192.51
32026.90;193.33
32079.60;193.91
32147.50;196.42
32150.60;196.91
32307.90;192.47
32361.20;195.25
32434.80;194.11
32511.10;194.61
32594.60;194.43
32677.80;195.08
32714.10;195.94
32813.10;199.3
32880.90;196.7
33009.00;196.33
33148.30;197.65
33417.50;196.9
33491.40;197.13
33555.30;197.8
33758.10;200.03
33841.00;195.63
33885.70;195.27
33907.50;194.46
33925.90;194.47
33957.00;196.47
33991.50;195.41
34064.20;195.93
34190.30;194.89
34250.80;195.79
34312.80;196.27
34334.40;196.2
34556.90;199.65
34602.60;199.49
34620.00;200.29
34647.80;198.89
34710.60;197.16
34825.60;202.8
34866.80;203.09
35089.60;198.78
35165.80;203.6
35281.70;205.38
35337.00;204.47
35359.40;203.62
35383.00;201.36
35445.80;200.3
35497.10;201.06
35508.50;202.04
35530.70;201.89
35568.00;201.83
35672.50;201.81
35701.60;200.5
35854.60;203.29
35948.30;198.8
36086.50;204.12
36173.10;201.78
36261.80;200.09
36506.30;198.96
36591.80;205.1
36669.60;203.77
36712.80;203.75
36820.20;202.76
36939.80;203.51
37023.40;206.36
37118.60;210.16
37143.20;207.35
37296.50;208.25
37302.00;209.66
37338.10;206.59
37431.00;212.51
37461.30;209.84
37618.60;214.3
37647.50;212.14
37777.20;212.09
37895.00;214.21
38000.30;211.21
38088.50;214.36
38165.60;208.34
38192.40;206.52
38284.20;207.41
38359.20;208
38412.80;210.79
38472.90;207.23
38533.20;210.08
38573.60;208.23
38621.80;204.79
38670.80;204.46
38723.40;206.54
38812.60;206.09
38874.70;205.65
38955.60;205.99
38976.80;202.34
39053.60;204.28
39120.50;207.32
39265.70;208.69
39303.20;209.5
39319.90;209.33
39339.80;207.87
39379.40;204.78
39402.90;191.53
39454.40;198.14
39515.40;200.4
39621.00;195.7
39709.20;196.67
39757.10;193.58
39885.00;193.87
39900.50;197.55
40042.70;192.6
40112.10;193.08
40145.30;193.69
40308.40;197.9
40485.95;201.32
40553.44;201.48
40754.30;200.47
40907.39;200.97
41167.90;201.53
41303.59;204.19
41605.97;205.49
41759.21;201.12
41900.69;199.89
42315.82;200.9
42628.30;204.83
42849.87;206.35
42968.08;204.26
43171.89;203.16
43350.66;201.66
43515.82;204.22
43661.16;203.18
43809.01;201.69
44095.20;204.31
44204.45;202
44350.47;206.22
44490.50;204.83
44655.54;212.29
44816.01;210.44
44996.16;211.49
45142.02;207.95
45280.39;213.92
45460.32;214.5
45696.06;217.51
45877.11;222.72
46057.33;221.77
46181.26;219.25
46308.55;218.35
46635.90;216.42
46746.44;214.18
46887.94;210.84
47086.28;210.27
47314.98;207.6
47524.36;204.26
47710.39;203.79
47943.75;205.66
48223.18;206.18
48427.86;200.98
48987.95;201.58
49302.98;200.12
49462.66;204.06
49728.32;203.87
50006.51;204.38
50220.55;206.74
50527.41;207.41
51029.17;207.64
51431.45;211.57
51779.53;215.08
52086.82;213.82
52384.78;219.08
52573.68;220.72
52800.74;221.15
53108.25;223.72
53400.45;223.26
53806.25;221.14
54156.60;220.37
54387.13;217.96
54694.61;213.89
55014.49;216.86
55293.46;208.19
55553.13;214.78
55909.54;210.27
56237.13;207.67
56503.58;212.44
57210.94;215.7
57476.27;217.38
57843.72;223.72
58217.01;224.35
58433.32;223.15
59105.07;231.29
59380.41;226.35
59733.47;223.45
60109.88;216.66
60373.06;212.87
60516.63;217.25
60817.62;213.78
61060.88;207.95
61234.84;210.57
61554.11;210.9
61900.72;206.38
62552.01;202.56
62774.57;202.71
62960.90;200.15
63555.79;197.4
63896.88;197.24
64113.78;199.73
64657.29;203.7
64867.42;201.67
65046.72;199.17
65546.45;208.98
65764.51;198.17
65937.23;200.59
66439.31;204.39
66959.71;207.21
67314.59;201.14
67729.68;203.76
68146.19;200.17
68619.99;203.43
69081.53;205.42
69592.02;211.26
70052.16;215.55
70427.26;220.33
70928.87;225.17
71279.17;235.02
71693.65;237.56
72092.81;239.46
72490.15;232.79
72866.04;232.33
73219.32;230.89
73750.96;232.74
74221.48;231.33
74525.65;241.24
75067.95;243.27
75545.13;249.52
75850.65;249.94
76247.47;239.34
76696.74;238.01
77056.48;231.68
77615.92;224.92
78080.75;226.65
78507.95;224.14
78969.54;227.3
79410.36;229.26
79877.76;234.74
80330.36;230.6
80721.79;233.92
81206.94;230.33
81711.43;234.13
82068.79;238.89
82526.72;240.87
82988.26;246.32
83554.11;247.1
83940.90;250.79
84357.44;243.16
84936.77;238.42
85367.47;234.69
85890.69;228.76
86498.32;223.38
87027.64;221.06
87581.18;223.63
88136.18;217.8
88701.05;223.99
89244.72;227.38
89696.26;228.88
90317.29;229.74
90834.02;231.56
91445.03;231.12
91949.74;233.74
92667.82;232.46
93424.71;235.16
93823.21;238.21
94568.55;242.41
95234.11;242.91
95921.48;246.2
96474.88;245.76
97270.89;242.35
97927.46;239.86
98583.72;243.18
99361.42;242.99
100076.8;245.63
100543.1;247.87
101325.6;244.76
101971.8;240.07
102764.7;237.07
103308.7;240.68
104274.3;247.76
104331.2;238.88
104966.4;242.36
105507.1;248.78
105989.8;257.58
106256.3;241.4
106368.2;244.83
106974.8;240.34
108401.9;236.43
109129.4;244.44
109839.9;244.13
110555.3;246.69
111876.8;257.93
112636.0;256.79
112941.7;263.12
113119.2;264.75
113678.6;260.58
114250.0;267.9
114815.3;275.07
115446.6;276.96
115908.5;273.16
116475.5;273.63
117185.5;274.03
117619.3;274.98
118658.2;277.72
119242.5;267.74
119715.5;274.59
120144.1;268.73
120542.9;276.82
121426.0;279.48
121841.9;276.61
122100.0;278.25
122292.3;279
123013.9;279.16
123630.9;274.6
123959.4;275.87
124404.5;281.54
124817.4;275.52
125292.6;276.81
126013.7;275.15
126699.9;273.02
126962.0;274.93
127313.8;275.78
127503.5;276.88
128024.4;276.03
128172.6;280.72
128466.7;285.76
128878.0;271.08
129078.0;268.44
129655.6;260.61
130373.0;251.84
130818.3;250.84
131322.2;241.13
131976.2;232.28
132709.8;228
132931.9;224.63
133775.8;222.74
134522.2;212.43
136565.5;203.74
137763.4;199.18
138834.3;198.55
139949.9;192.75
142360.5;196.51
143651.3;194.59
144799.5;196.02
146108.2;193.59
148233.4;195.81
149466.1;201.78
150594.8;202.51
151444.8;202.35
153774.6;198.78
154889.1;196.3
156306.8;189.38
158666.0;189
159716.0;185.5
160155.0;187.5
163858.0;204.3
164334.6;196.5
166143.0;191.6
166784.0;190.1
167914.1;186.7
168745.5;183.8
169514.4;196.6
171939.0;197.8
174442.0;197.7
175833.3;196
176853.0;190.3
177533.9;189.4
177729.5;190.1
179873.0;207.7
181302.0;213.2
182196.0;217.7
183258.0;198.1
184371.0;199.7
186411.0;203.4
188437.0;210.7
189806.5;231.3
191254.5;231.4
191964.0;220.3
193074.5;218
195126.5;226.5
195799.5;220
197587.3;226.4
198327.4;241.2
198938.0;242.6
201752.0;250.9
202744.5;239.1
203842.0;247.6
205203.2;244.4
205575.7;231.9
205944.5;232.2
206359.9;228.6
206896.8;226.3
207240.3;229.4
207622.8;231.4
208108.7;238.1
208274.5;237.2
208821.5;230
209082.2;240.5
209445.0;242.2
209966.0;244.6
210175.1;243.9
210832.0;247.2
211058.4;252
211577.8;246.9
212078.7;239.5
212533.0;257.4
213330.3;243.4
214158.8;251.2
215080.7;241.4
215912.3;240.3
216306.1;242.6
216864.9;247.5
217415.6;251.7
217694.9;251.1
218200.7;245.3
219067.6;240.5
220935.6;214.1
221697.4;216.1
222539.5;207.1
223129.0;208.8
224271.5;205.6
226259.8;203.3
226849.8;215.7
227719.9;235.5
228439.4;234.5
228766.9;233.1
229572.0;224.5
231129.6;232.4
232191.7;233.9
232856.0;241.6
235990.8;245.2
236426.0;252.1
236850.8;241.4
237391.6;247.4
237905.5;243.1
238425.3;239.1
239008.2;245.6
239387.0;245.8
239738.6;247.4
240190.3;252.8
241333.0;259.7
241855.4;263.2
242685.4;279
243138.5;280.2
244121.7;263.7
244582.3;252.3
245057.0;249.9
245564.0;236.7
246188.8;230.4
246870.4;219.4
249099.8;214.7
251390.5;200.2
252132.2;213.9
252953.7;195.4
253756.6;196.7
254587.1;195.4
256298.6;199
257060.5;201.9
257908.0;204
259396.9;203.9
260894.2;209.6
261293.9;205.7
262054.5;208.9
262817.1;214.6
264583.7;228.1
266134.4;199.9
267007.0;211.7
268257.8;188.7
268995.5;187.2
269940.4;194.2
271036.0;198.8
272149.6;184.7
273165.8;190.4
274164.0;193.9
275154.6;194.1
276257.7;198.4
277443.0;193.2
278590.9;202.2
279619.0;204.5
280558.9;211
281400.7;215.3
282592.8;223.7
284434.6;231.3
285931.3;228
286609.9;226.4
287443.8;231.4
287820.0;230.4
288286.4;231
290184.5;234.9
290863.7;220.4
291562.8;217.1
292818.3;207.6
293650.7;206
294455.2;206.7
295364.2;212.7
296828.8;213.1
298704.6;217.1
299376.2;224.4
300115.8;231
301025.6;236.1
302084.1;239
303116.0;236
304100.9;240.2
305099.8;240.7
305778.1;250.2
306581.1;248.6
307463.2;244.8
308325.7;225.8
309423.7;227.8
310010.9;226.2
310776.1;233.2
311670.0;237.8
312593.4;239
313343.1;241.9
314051.8;251.6
314836.2;256.7
315657.5;257.1
316450.7;246.8
317149.8;272.6
317932.5;251.6
318852.6;245.2
319829.6;233.4
320916.3;255.8
321817.4;249.2
323383.3;257.2
324166.9;260.4
325007.4;260.3
325823.0;260.5
326591.0;266.2
327435.8;264
328086.8;266.1
328770.7;270.1
329414.2;271.9
330053.3;275.1
331293.5;265
332144.1;271.7
332798.6;272.6
333500.0;273.1
333997.5;282.4
334349.5;289.1
334543.8;288.4
335102.3;298.6
335707.5;278.1
336377.5;285.8
336867.8;278.6
337516.6;270.5
338213.5;255.7
338991.4;241.9
339983.8;239.6
340735.0;234.2
342791.5;250.1
343923.5;200.7
345000.8;205.2
346320.9;204.8
347544.8;211.9
349139.0;220.3
351676.3;221.1
353174.6;216.2
354412.9;209.4
355817.7;209.2
359010.3;193
360683.8;186.1
362567.6;185.8
365190.2;201.2
368065.9;206.3
371385.8;201.9
373457.6;199.9
375204.6;214.7
377034.8;224.6
378760.2;229.6
382931.4;227
384557.4;240
386283.7;239.1
387824.8;246.8
389410.2;245.8
392287.2;258.1
392977.1;259.5
394003.6;273.6
394906.1;260.7
398275.1;276.3
399926.1;277.1
400710.0;283.2
402140.9;283.1
402859.8;275.7
404313.3;276.5
405062.6;280.5
406542.8;279.6
407282.5;285.6
408818.7;284.5
409598.2;274.7
410453.8;282.6
411347.9;283.5
413258.6;274.9
414210.8;264.9
415179.5;271.6
415945.6;276.4
416425.3;271.7
417440.4;273.4
417956.7;271.8
418505.3;274.6
419575.7;273.7
420133.7;271.2
420701.7;273.8
421912.1;268.6
422532.6;266.4
423225.5;270.6
424507.7;267.7
425132.2;268.3
425740.9;270.8
426237.2;270
426621.5;265.4
427154.9;255.3
427941.4;252.1
428840.2;248.2
429178.3;242.5
431023.7;219.7
432179.3;227.2
433850.3;211.5
434379.0;207.6
435939.6;209.8
437485.4;207.5
439063.4;200.3
440659.5;201.7
442230.7;201.3
443844.6;202
445331.7;199.1
447219.1;201.1
448459.1;203.5
449571.0;208.1
450642.8;201.7
451747.2;201.2
452735.8;204.9
453775.6;201.9
454864.3;198.4
456001.6;193.3
457114.4;192.5
457745.1;199.1
458208.2;204.3
458794.0;203.3
459211.5;208.3
460252.2;202.4
461286.0;195.5
462414.1;190.7
463526.6;194.4
464599.4;199.9
465265.3;205.2
465601.7;210
466632.3;208.1
467706.6;204.4
468877.7;203.4
470040.1;205.5
470725.9;206.5
471200.7;215.5
471824.5;218.7
472263.0;229.2
472863.2;232.7
473217.8;243.7
473800.8;243.9
474092.3;245.6
474974.1;241.2
475925.2;233.1
476949.8;232.8
477941.0;236.6
478892.4;239.1
479402.9;236.5
479775.6;231.3
480328.3;220.8
480726.6;218.8
481662.9;223.8
482580.9;223.4
483395.3;227.3
484179.7;231.4
484936.1;231.4
485667.5;231.2
486398.6;233
487129.2;232.9
487848.0;231.3
488565.4;237.1
489302.0;242
489719.7;240.9
490026.2;252.8
490494.9;249.3
490733.9;242.6
491451.0;243.3
492154.5;246.7
492863.7;243.7
493593.1;239.7
494300.3;239.1
495024.1;238.3
495725.6;238.5
496444.0;237.6
497187.6;236.4
497965.9;236.5
498737.4;232.8
499526.7;230.6
500304.7;230.8
501083.9;228.2
501861.4;230.8
502637.6;231.2
503418.9;232
504177.1;232.2
504911.7;234.1
505684.2;233.9
506483.7;235.5
507312.4;236
508117.7;238.2
508940.9;237
509784.9;240.3
510652.3;233.4
511512.4;236.4
512363.7;235.2
513204.7;242
514033.1;238.2
514847.7;239.2
515650.7;241.5
516420.9;243
517154.9;247.2
517876.0;246.2
518600.4;245.5
519329.1;245.3
520073.3;247.7
520821.8;245.5
521574.4;243.5
523801.8;241.9
524570.8;236.8
525337.0;235.8
526107.0;233.7
526895.8;230.3
527698.6;227.8
528516.6;224.7
529403.4;222.7
530290.5;221.2
531201.3;220.3
532078.7;220.7
532592.5;214.5
532987.5;211.4
533554.3;204.4
533932.2;200
534668.1;195.1
535043.5;193.8
535695.0;190.5
536178.4;199.8
537334.4;199.4
538440.7;205
539513.8;206.4
540583.8;212.9
541653.8;211.2
542740.2;205
543844.8;203.6
544885.9;208.1
545864.9;210.3
546830.1;209.6
547806.6;209.7
548770.7;204.6
549720.1;202.5
550230.7;208.8
550582.5;213.6
551381.0;215.2
552111.0;219.9
552681.5;221.7
553020.9;222.3
553245.9;226.3
553619.3;222.1
553808.6;220.3
554479.6;223.6
555158.3;224.3
555842.3;226.7
556407.0;233.9
556923.2;241
557198.6;243
557385.0;249.1
557657.1;244
557838.2;250.5
558154.5;245.6
558306.0;240.4
558777.6;238.1
559316.0;234.5
559636.7;229.7
559872.6;230.2
560436.6;230.3
560965.6;228.3
561450.7;231.6
561888.0;231.9
562310.4;234.6
562655.6;234.1
563134.8;240.1
563535.7;242.3
563927.9;245.7
564310.5;245.8
564724.3;247.6
565134.3;251.4
565538.9;252.4
565895.6;252.6
566245.3;251.4
566588.6;253.7
566918.3;254.3
567239.4;253.9
567548.6;254.5
567884.8;253.2
568204.1;253.9
568534.2;252.8
568930.1;253
569314.5;250.2
569683.9;251.3
570067.2;250
570463.4;251.3
570862.1;251.8
571261.4;251.8
571633.3;249.6
571974.6;251.6
572315.5;250.3
572669.8;246.31
573053.5;247.66
573475.7;249.19
573913.0;248.72
574364.6;251.77
574806.0;251.86
575233.9;252.08
575654.5;248.86
576112.8;252.54
576599.1;252.9
577115.1;251.3
577653.8;251.34
578196.3;251.08
578742.3;249.06
579280.5;252.92
579833.1;251.47
580210.5;244.14
580401.7;243.81
580814.0;236.17
581118.6;230.26
581546.5;225.21
581928.3;219.41
582454.5;215.45
582836.3;209.88
583574.2;206.68
583958.8;210.64
586720.8;223.96
587171.8;225.99
587888.6;234.4
588279.3;238.78
588940.9;246.35
589425.3;250.2
590040.1;248.1
590488.8;243.56
591019.4;237.38
592383.4;225.68
592785.5;229.39
593561.2;233.16
594046.7;238.15
594863.8;237.98
595436.4;232.92
596221.5;221.22
596791.1;216.44
597803.6;216.27
598329.7;219.02
599218.2;225.97
599814.6;229.38
601255.1;232.45
602600.7;237.86
603949.1;239.14
605303.1;244.53
